,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A5_ss,1604,ENSG00000293510.2,AFG3L1P,chr16,+,"6,14,5,18,6,9,12","0,0,2,5,1,0,1","11,7,9,11,7,8,11,22,2,6","3,1,2,2,6,2,8,8,4,3",130,99,9.83E-05,0.006876299,"1.0,1.0,0.656,0.733,0.82,1.0,0.901","0.736,0.842,0.774,0.807,0.47,0.753,0.512,0.677,0.276,0.604",0.228
A5_ss,8193,ENSG00000188004.11,SNHG28,chr1,-,"135,106,123,165,205,000,000","4,3,1,0,1,2,7","159,197,249,185,263,000,000,000,000,000","0,2,1,1,0,2,3,0,1,1",2445,99,9.77E-05,0.006876299,"0.577,0.589,0.833,1.0,0.892,0.846,0.551","1.0,0.8,0.91,0.882,1.0,0.795,0.674,1.0,0.868,0.874",-0.125
A5_ss,14860,ENSG00000175606.11,TMEM70,chr8,+,"0,0,0,0,1,0,0","12,4,5,3,1,17,4","5,1,2,2,1,1,1,0,2,2","12,4,8,4,22,2,9,12,6,8",113,99,9.77E-05,0.006876299,"0.0,0.0,0.0,0.0,0.467,0.0,0.0","0.267,0.18,0.18,0.305,0.038,0.305,0.089,0.0,0.226,0.18",-0.11
A5_ss,7500,ENSG00000121940.17,CLCC1,chr1,-,"22,13,9,15,17,16,30","1,0,0,1,0,3,1","18,17,19,25,25,18,24,33,27,35","0,1,0,0,0,1,3,6,3,8",139,99,0.000100606,0.006991453,"0.94,1.0,1.0,0.914,1.0,0.792,0.955","1.0,0.924,1.0,1.0,1.0,0.928,0.851,0.797,0.865,0.757",0.031
A5_ss,10521,ENSG00000205129.9,CFAP96,chr4,+,"12,18,21,21,9,20,8","0,0,1,1,0,4,2","16,14,19,14,23,26,25,28,6,23","3,0,5,2,9,5,0,6,0,9",124,99,0.000106448,0.007347094,"1.0,1.0,0.944,0.944,1.0,0.8,0.762","0.81,1.0,0.752,0.848,0.671,0.806,1.0,0.788,1.0,0.671",0.087
A5_ss,5074,ENSG00000213928.10,IRF9,chr14,+,"247,353,326,689,310,000,000","1,1,5,8,1,0,3","418,287,388,282,460,000,000,000,000,000","0,1,1,0,0,0,0,0,0,1",920,99,0.000109175,0.007434135,"0.964,0.974,0.875,0.903,0.971,1.0,0.962","1.0,0.969,0.977,1.0,1.0,1.0,1.0,1.0,1.0,0.973",-0.042
A5_ss,7942,ENSG00000116857.17,TMEM9,chr1,-,"2,2,0,3,1,0,0","6,2,5,4,5,14,9","11,3,7,2,0,4,3,6,3,5","13,2,9,4,17,3,16,12,4,7",165,99,0.000108782,0.007434135,"0.167,0.375,0.0,0.31,0.107,0.0,0.0","0.337,0.474,0.318,0.231,0.0,0.444,0.101,0.231,0.31,0.3",-0.138
A5_ss,10457,ENSG00000184012.14,TMPRSS2,chr21,-,"2,2,0,0,3,5,2","0,0,1,1,0,2,0","1,3,3,5,3,9,2,5,8,12","3,0,0,2,2,4,0,2,4,8",230,99,0.000111503,0.007542047,"1.0,1.0,0.0,0.0,1.0,0.518,1.0","0.125,1.0,1.0,0.518,0.392,0.492,1.0,0.518,0.463,0.392",0.055
A5_ss,10448,ENSG00000107404.21,DVL1,chr1,-,"123,132,143,253,91,162,181","21,38,68,102,13,40,72","185,45,72,59,86,62,102,132,63,96","45,21,55,30,78,37,68,96,21,63",174,99,0.000118127,0.007937202,"0.769,0.664,0.545,0.585,0.799,0.697,0.589","0.701,0.549,0.427,0.528,0.385,0.488,0.46,0.439,0.631,0.464",0.157
A5_ss,7381,ENSG00000164062.13,APEH,chr3,+,"226,151,188,265,182,000,000","3,1,1,5,1,8,13","344,138,202,172,252,000,000,000,000,000","3,2,11,6,14,6,20,21,8,14",395,99,0.000120426,0.008038417,"0.95,0.974,0.979,0.93,0.979,0.876,0.857","0.966,0.945,0.822,0.878,0.819,0.896,0.757,0.803,0.859,0.848",0.076
A5_ss,2305,ENSG00000104129.10,DNAJC17,chr15,-,"11,14,21,36,12,4,21","14,24,33,41,16,24,55","8,11,13,8,1,2,15,7,7,13","57,14,21,22,33,21,35,43,18,49",238,99,0.000126986,0.008366229,"0.246,0.195,0.209,0.268,0.238,0.065,0.137","0.055,0.246,0.205,0.131,0.012,0.038,0.151,0.063,0.139,0.099",0.08
A5_ss,15228,ENSG00000270547.7,LINC01235,chr9,-,"0,6,5,7,6,6,8","6,19,53,39,24,33,45","1,1,1,1,1,2,1,0,5,3","16,11,22,13,37,11,28,39,9,21",198,99,0.000126665,0.008366229,"0.0,0.136,0.045,0.082,0.111,0.083,0.082","0.03,0.043,0.022,0.037,0.013,0.083,0.018,0.0,0.217,0.067",0.024
A5_ss,10305,ENSG00000117335.21,CD46,chr1,+,"190,246,260,242,428,000,000","59,78,125,123,254,514,92","258,532,705,288,376,000,000,000,000,000","253,69,118,158,301,45,87,79,62,113",1676,99,0.000131998,0.008640313,"0.16,0.157,0.109,0.104,0.091,0.057,0.241","0.057,0.313,0.261,0.097,0.069,0.286,0.166,0.241,0.325,0.23",-0.073
A5_ss,5644,ENSG00000068745.15,IP6K2,chr3,-,"5,11,4,10,14,12,11","0,1,1,6,2,4,0","17,9,16,9,9,9,15,9,13,12","2,0,3,0,0,1,3,0,1,1",173,99,0.000133243,0.008665945,"1.0,0.863,0.696,0.488,0.8,0.632,1.0","0.829,1.0,0.753,1.0,1.0,0.837,0.741,1.0,0.882,0.873",-0.109
A5_ss,959,ENSG00000105373.19,NOP53,chr19,+,"68,56,57,86,71,98,126","0,9,6,10,0,0,12","80,51,51,29,34,90,106,192,26,14","0,7,4,14,22,10,17,13,4,20",114,99,0.00013673,0.008836097,"1.0,0.844,0.892,0.882,1.0,1.0,0.901","1.0,0.864,0.917,0.643,0.573,0.887,0.844,0.928,0.85,0.378",0.143
A5_ss,6383,ENSG00000101972.20,STAG2,chrX,+,"18,50,62,57,50,90,64","45,45,91,81,76,181,96","32,37,72,24,67,29,57,50,38,99","50,61,174,54,153,84,191,134,70,206",299,99,0.000152577,0.009736165,"0.117,0.269,0.184,0.189,0.179,0.141,0.181","0.175,0.167,0.12,0.128,0.127,0.103,0.09,0.11,0.152,0.137",0.049
A5_ss,8066,ENSG00000161618.10,ALDH16A1,chr19,+,"18,46,26,77,19,13,71","0,2,3,7,2,1,3","34,29,24,16,35,48,52,98,28,24","5,0,1,0,0,0,0,0,0,4",335,99,0.00015209,0.009736165,"1.0,0.872,0.719,0.765,0.737,0.793,0.875","0.668,1.0,0.876,1.0,1.0,1.0,1.0,1.0,1.0,0.639",-0.095
A5_ss,11835,ENSG00000164180.14,TMEM161B,chr5,-,"2,2,0,4,2,0,0","24,10,26,21,48,85,51","1,5,10,1,3,6,0,8,3,1","6,22,37,30,46,23,41,45,33,68",112,99,0.000153668,0.009744466,"0.069,0.15,0.0,0.144,0.036,0.0,0.0","0.128,0.167,0.193,0.029,0.055,0.187,0.0,0.136,0.074,0.013",-0.041
A5_ss,150,ENSG00000189221.11,MAOA,chrX,+,"0,0,1,9,0,2,8","13,18,50,49,11,37,49","3,1,0,0,0,0,0,0,0,0","49,7,25,3,13,3,8,9,7,22",147,99,0.000156856,0.009884824,"0.0,0.0,0.013,0.11,0.0,0.035,0.099","0.04,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0",0.024
A5_ss,8914,ENSG00000010610.10,CD4,chr12,+,"6,30,26,47,6,21,18","10,39,47,95,35,64,71","22,7,14,8,11,17,11,28,12,12","53,24,66,18,60,59,116,121,27,64",262,99,0.000159044,0.009960844,"0.185,0.225,0.173,0.157,0.061,0.11,0.087","0.136,0.099,0.074,0.144,0.065,0.098,0.035,0.08,0.144,0.066",0.048
A5_ss,4727,ENSG00000134709.13,HOOK1,chr1,+,"0,3,3,3,3,2,2","25,9,14,49,26,47,33","3,7,5,2,4,11,3,12,4,4","23,18,39,19,36,18,33,27,16,40",246,99,0.000161171,0.010032181,"0.0,0.118,0.079,0.024,0.044,0.017,0.024","0.05,0.135,0.049,0.041,0.043,0.197,0.035,0.152,0.091,0.039",-0.039
A5_ss,1032,ENSG00000167315.18,ACAA2,chr18,-,"52,39,33,60,63,37,98","0,0,1,2,2,6,0","74,43,28,56,55,50,36,88,48,40","8,2,3,2,5,3,0,13,1,5",234,99,0.000165813,0.010258192,"1.0,1.0,0.933,0.927,0.93,0.723,1.0","0.796,0.901,0.798,0.922,0.823,0.876,1.0,0.741,0.953,0.772",0.072
A5_ss,10310,ENSG00000117335.21,CD46,chr1,+,"70,563,568,291,983,400,000,000","4,1,0,0,1,4,0","8,309,521,366,673,100,000,000,000,000,000,000","0,3,6,4,3,0,4,13,2,4",2638,99,0.000185086,0.011381082,"0.869,0.96,1.0,1.0,0.969,0.924,1.0","1.0,0.923,0.895,0.863,0.928,1.0,0.902,0.798,0.94,0.916",0.044
A5_ss,10856,ENSG00000055609.21,KMT2C,chr7,-,"26,37,54,73,28,69,42","27,30,38,67,19,68,41","50,46,77,26,70,29,59,58,32,66","47,20,45,15,32,11,36,28,13,31",111,99,0.000187855,0.011481797,"0.462,0.524,0.559,0.493,0.568,0.475,0.477","0.487,0.672,0.604,0.607,0.661,0.702,0.594,0.649,0.687,0.655",-0.124
A5_ss,13874,ENSG00000067445.22,TRO,chrX,+,"291,286,260,468,219,000,000","0,0,2,0,2,0,1","322,207,238,171,228,000,000,000,000,000","4,0,5,1,0,1,2,2,3,1",2420,99,0.000194007,0.011754579,"1.0,1.0,0.842,1.0,0.818,1.0,0.945","0.767,1.0,0.661,0.875,1.0,0.897,0.833,0.842,0.8,0.937",0.082
A5_ss,13875,ENSG00000228877.3,ENSG00000228877,chr9,+,"8,10,14,14,14,24,28","0,0,0,0,2,5,5","1,6,4,2,6,7,11,8,15,18","0,0,0,0,0,1,1,0,0,3",338,99,0.000194635,0.011754579,"1.0,1.0,1.0,1.0,0.672,0.584,0.621","1.0,1.0,1.0,1.0,1.0,0.672,0.763,1.0,1.0,0.637",-0.068
A5_ss,4029,ENSG00000293413.2,ENSG00000293413,chr20,-,"17,85,120,117,48,46,21","0,1,3,8,0,0,2","98,29,24,13,10,20,24,23,20,22","2,0,0,0,0,0,1,0,0,0",516,99,0.000196792,0.011814499,"1.0,0.942,0.885,0.737,1.0,1.0,0.668","0.904,1.0,1.0,1.0,1.0,1.0,0.822,1.0,1.0,1.0",-0.082
A5_ss,14524,ENSG00000101911.13,PRPS2,chrX,+,"2,3,2,3,1,2,5","12,13,24,32,15,15,19","0,0,3,2,0,2,2,0,0,0","7,11,15,12,16,9,9,18,12,21",108,99,0.000201914,0.012050692,"0.133,0.175,0.071,0.079,0.058,0.109,0.194","0.0,0.0,0.155,0.133,0.0,0.169,0.169,0.0,0.0,0.0",0.054
A5_ss,3689,ENSG00000154134.15,ROBO3,chr11,+,"43,85,82,126,67,70,148","0,0,1,2,2,0,0","98,65,79,33,57,64,64,132,97,97","1,1,1,0,1,4,1,3,3,5",478,99,0.000209219,0.01241365,"1.0,1.0,0.944,0.929,0.874,1.0,1.0","0.953,0.931,0.942,1.0,0.922,0.768,0.93,0.901,0.87,0.801",0.062
A5_ss,4805,ENSG00000161835.11,TAMALIN,chr12,+,"8,12,6,26,8,15,17","15,29,46,43,17,76,129","9,37,41,2,4,30,27,51,18,25","45,26,89,9,27,14,44,31,15,38",165,99,0.000216151,0.012750412,"0.242,0.199,0.073,0.266,0.22,0.106,0.073","0.107,0.461,0.217,0.118,0.082,0.563,0.269,0.497,0.419,0.283",-0.133
A5_ss,5981,ENSG00000124839.13,RAB17,chr2,-,"85,57,54,155,67,107,141","2,1,3,2,1,8,11","155,47,52,75,107,111,108,185,86,146","3,3,4,10,18,7,9,18,8,13",165,99,0.000218237,0.012799029,"0.962,0.972,0.915,0.979,0.976,0.889,0.885","0.969,0.904,0.886,0.818,0.781,0.905,0.878,0.86,0.866,0.871",0.066
A5_ss,10210,ENSG00000136877.16,FPGS,chr9,+,"9,11,32,30,7,9,30","22,13,24,50,14,50,68","28,7,12,7,12,4,18,14,18,12","48,24,63,17,59,44,92,107,25,59",186,99,0.000232598,0.013562848,"0.179,0.311,0.415,0.242,0.21,0.087,0.19","0.237,0.134,0.092,0.18,0.098,0.046,0.094,0.065,0.277,0.098",0.101
A5_ss,2752,ENSG00000134897.14,BIVM,chr13,+,"19,37,25,31,60,77,27","26,19,39,38,25,64,33","59,59,75,33,65,28,30,54,44,52","14,20,51,13,35,10,27,31,22,36",673,99,0.00023767,0.013779444,"0.097,0.223,0.086,0.107,0.261,0.15,0.107","0.383,0.303,0.178,0.272,0.215,0.292,0.14,0.204,0.227,0.175",-0.092
A5_ss,16072,ENSG00000291156.2,ENSG00000291156,chr1,+,"4,6,11,9,3,2,5","1,0,0,0,3,0,0","12,3,4,3,4,6,1,6,11,8","0,0,1,4,0,1,3,3,0,4",215,99,0.000239273,0.013793548,"0.648,1.0,1.0,1.0,0.315,1.0,1.0","1.0,1.0,0.648,0.257,1.0,0.734,0.133,0.479,1.0,0.479",0.179
A5_ss,13877,ENSG00000228877.3,ENSG00000228877,chr9,+,"6,9,14,14,13,20,27","0,0,0,0,2,5,5","1,6,3,2,5,6,7,7,14,17","0,0,0,0,0,1,1,0,0,3",305,99,0.000243134,0.013936932,"1.0,1.0,1.0,1.0,0.678,0.565,0.637","1.0,1.0,1.0,1.0,1.0,0.661,0.694,1.0,1.0,0.648",-0.06
A5_ss,10428,ENSG00000188493.15,ACTMAP,chr19,-,"13,13,10,24,15,17,25","0,0,1,0,0,2,2","24,14,13,16,11,16,16,15,10,12","2,2,2,0,2,1,6,2,0,1",215,99,0.000247529,0.014109149,"1.0,1.0,0.822,1.0,1.0,0.796,0.852","0.847,0.763,0.75,1.0,0.717,0.88,0.551,0.775,1.0,0.847",0.111
A5_ss,14096,ENSG00000103275.22,UBE2I,chr16,+,"5,4,3,9,2,4,7","9,7,4,10,3,5,11","9,4,7,4,2,6,7,7,4,6","2,1,5,1,3,0,8,0,0,7",163,99,0.000249359,0.014134031,"0.252,0.258,0.313,0.353,0.288,0.327,0.279","0.732,0.708,0.46,0.708,0.288,1.0,0.347,1.0,1.0,0.342",-0.363
A5_ss,12479,ENSG00000213316.10,LTC4S,chr5,+,"16,20,26,33,31,40,96","1,0,0,0,0,0,3","8,28,42,36,44,65,103,124,35,50","0,2,0,0,1,3,6,5,0,4",272,99,0.000254117,0.014323756,"0.853,1.0,1.0,1.0,1.0,1.0,0.921","1.0,0.836,1.0,1.0,0.941,0.887,0.862,0.9,1.0,0.82",0.043
A5_ss,3495,ENSG00000142541.18,RPL13A,chr19,+,"39,632,677,535,981,400,000,000,000,000","51,42,101,218,44,91,238","74,072,476,606,528,600,000,000,000,000,000,000,000,000","115,41,112,26,88,44,122,182,35,82",109,99,0.000262363,0.014625997,"0.986,0.983,0.98,0.971,0.982,0.984,0.976","0.983,0.982,0.98,0.99,0.987,0.988,0.986,0.984,0.98,0.983",-0.004
A5_ss,12521,ENSG00000118600.13,RXYLT1,chr12,+,"28,20,32,30,42,45,19","19,22,32,24,15,33,29","41,57,87,36,80,48,73,79,43,45","13,17,41,24,53,20,32,39,19,41",2086,99,0.000262048,0.014625997,"0.065,0.041,0.045,0.056,0.117,0.061,0.03","0.13,0.137,0.091,0.066,0.067,0.102,0.098,0.088,0.097,0.05",-0.033
A5_ss,12082,ENSG00000092108.22,SCFD1,chr14,+,"157,193,221,335,292,000,000","0,1,2,7,1,1,1","206,377,471,303,500,000,000,000,000,000","2,0,0,0,0,0,0,0,2,2",2216,99,0.000266318,0.014765376,"1.0,0.896,0.832,0.681,0.929,0.953,0.929","0.821,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.874,0.913",-0.072
A5_ss,6954,ENSG00000162458.13,FBLIM1,chr1,+,"53,129,141,270,39,78,303","2,2,5,3,1,0,3","127,44,82,30,54,47,52,44,44,93","6,0,4,1,3,2,3,5,2,6",237,99,0.000275381,0.01518487,"0.917,0.964,0.922,0.974,0.942,1.0,0.977","0.898,1.0,0.895,0.926,0.883,0.908,0.879,0.786,0.902,0.866",0.062
A5_ss,10946,ENSG00000213639.11,PPP1CB,chr2,+,"27,45,46,89,27,27,74","2,3,2,4,0,1,3","25,60,52,13,21,32,45,63,37,50","2,1,1,1,1,0,0,0,1,0",186,99,0.000285885,0.015678856,"0.878,0.889,0.924,0.922,1.0,0.935,0.929","0.869,0.97,0.965,0.874,0.918,1.0,1.0,1.0,0.952,1.0",-0.03
A5_ss,1533,ENSG00000178971.17,CTC1,chr17,-,"91,167,138,265,97,123,112","0,2,3,1,1,3,4","202,118,105,68,98,82,92,138,84,111","6,1,1,2,2,3,6,8,4,9",676,99,0.000292267,0.015796903,"1.0,0.924,0.871,0.975,0.934,0.857,0.804","0.831,0.945,0.939,0.833,0.878,0.8,0.692,0.716,0.755,0.644",0.106
A5_ss,1685,ENSG00000132612.17,VPS4A,chr16,+,"26,30,21,50,19,28,29","64,51,56,91,50,100,139","40,30,28,21,36,28,31,62,41,41","85,39,62,50,65,41,61,69,66,93",800,99,0.000290811,0.015796903,"0.048,0.068,0.044,0.064,0.045,0.033,0.025","0.055,0.087,0.053,0.049,0.064,0.078,0.059,0.1,0.071,0.052",-0.02
A5_ss,3776,ENSG00000197580.13,BCO2,chr11,+,"30,40,31,68,47,64,68","0,0,0,0,0,0,2","66,78,60,74,84,74,50,59,69,56","1,2,3,2,0,1,5,1,0,3",396,99,0.000292708,0.015796903,"1.0,1.0,1.0,1.0,1.0,1.0,0.895","0.943,0.907,0.833,0.902,1.0,0.949,0.714,0.937,1.0,0.824",0.084
A5_ss,7201,ENSG00000175866.16,BAIAP2,chr17,+,"15,10,20,36,15,22,29","164,95,193,185,107,235,172","12,9,8,7,20,11,14,25,13,10","189,92,176,107,232,124,228,229,80,173",147,99,0.000301802,0.01620148,"0.058,0.066,0.065,0.116,0.086,0.059,0.102","0.041,0.062,0.03,0.042,0.055,0.056,0.04,0.068,0.099,0.037",0.026
A5_ss,6611,ENSG00000290763.2,SDHAP1,chr3,-,"7,14,16,18,29,32,16","64,30,94,88,33,195,58","26,16,7,15,15,63,63,86,27,44","182,28,94,30,107,21,61,59,29,105",301,99,0.000303959,0.016231395,"0.035,0.133,0.053,0.063,0.224,0.051,0.083","0.045,0.158,0.024,0.141,0.044,0.497,0.254,0.324,0.234,0.121",-0.092
A5_ss,1535,ENSG00000178971.17,CTC1,chr17,-,"112,187,170,295,118,000,000","0,2,3,1,1,3,4","233,132,132,85,120,93,145,162,96,137","6,1,1,2,2,3,6,8,4,9",674,99,0.000318576,0.016922917,"1.0,0.932,0.893,0.977,0.945,0.888,0.814","0.851,0.951,0.951,0.862,0.898,0.82,0.78,0.748,0.779,0.691",0.088
A5_ss,5636,ENSG00000172046.21,USP19,chr3,-,"147,146,151,215,103,000,000","1,2,2,2,0,1,0","210,98,124,145,184,221,239,359,118,164","2,2,5,0,9,3,8,1,1,4",249,99,0.000327667,0.017136625,"0.983,0.967,0.968,0.977,1.0,0.985,1.0","0.977,0.951,0.908,1.0,0.89,0.967,0.922,0.993,0.979,0.942",0.03
A5_ss,14008,ENSG00000304176.1,ENSG00000304176,chr7,+,"15,5,4,5,7,8,8","0,1,3,0,0,0,1","7,9,3,6,10,8,3,5,7,14","2,1,9,5,0,0,0,0,0,4",262,99,0.000326306,0.017136625,"1.0,0.654,0.335,1.0,1.0,1.0,0.751","0.569,0.773,0.112,0.312,1.0,1.0,1.0,1.0,1.0,0.569",0.087
A5_ss,14187,ENSG00000172824.17,CES4A,chr16,+,"12,16,20,24,14,18,31","20,11,26,32,15,31,32","12,10,8,6,3,9,10,23,13,17","36,15,17,9,20,16,41,43,29,40",155,99,0.000324986,0.017136625,"0.277,0.482,0.329,0.324,0.373,0.271,0.382","0.176,0.299,0.231,0.299,0.087,0.264,0.135,0.255,0.223,0.213",0.13
A5_ss,13202,ENSG00000196547.15,MAN2A2,chr15,+,"48,49,99,172,61,70,68","1,3,2,7,1,2,6","127,37,51,24,82,44,92,111,37,63","2,0,0,3,1,0,1,1,2,0",133,99,0.000333438,0.017349019,"0.973,0.924,0.974,0.948,0.978,0.963,0.894","0.979,1.0,1.0,0.856,0.984,1.0,0.986,0.988,0.932,1.0",-0.022
A5_ss,1039,ENSG00000167216.19,KATNAL2,chr18,+,"60,91,82,139,65,91,92","10,2,2,7,11,8,10","32,57,69,64,117,97,112,141,61,95","11,13,17,9,23,5,18,16,16,20",300,99,0.000340416,0.017621741,"0.664,0.938,0.931,0.868,0.661,0.79,0.752","0.49,0.591,0.573,0.701,0.627,0.865,0.672,0.744,0.557,0.611",0.157
A5_ss,7463,ENSG00000196739.15,COL27A1,chr9,+,"2,11,12,7,3,7,8","16,40,47,109,16,75,69","9,0,1,0,2,3,1,4,3,7","79,10,36,16,27,34,90,63,29,74",106,99,0.00034491,0.017763738,"0.105,0.204,0.193,0.057,0.149,0.08,0.098","0.096,0.0,0.025,0.0,0.065,0.076,0.01,0.056,0.088,0.081",0.077
A5_ss,5406,ENSG00000243701.9,DUBR,chr3,+,"16,11,19,20,13,12,8","2,0,0,3,0,0,5","13,5,4,9,10,12,8,7,3,7","1,0,1,0,0,0,0,0,0,0",745,99,0.000347763,0.017820222,"0.515,1.0,1.0,0.47,1.0,1.0,0.175","0.633,1.0,0.347,1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.161
A5_ss,2816,ENSG00000291010.2,MRPS31P5,chr13,-,"12,11,17,11,7,11,5","0,0,2,4,1,2,4","20,17,20,7,15,15,17,21,6,6","0,1,0,1,3,1,0,2,1,0",195,99,0.000356284,0.018165099,"1.0,1.0,0.812,0.583,0.78,0.736,0.388","1.0,0.896,1.0,0.78,0.717,0.884,1.0,0.842,0.753,1.0",-0.13
A5_ss,11565,ENSG00000008128.23,CDK11A,chr1,-,"16,12,20,12,6,24,15","15,12,31,24,10,25,37","21,6,28,17,40,3,14,15,24,51","16,8,11,9,37,6,11,6,10,26",129,99,0.000359189,0.018221673,"0.45,0.434,0.331,0.277,0.315,0.424,0.237","0.502,0.365,0.661,0.592,0.453,0.277,0.494,0.657,0.648,0.601",-0.172
A5_ss,12828,ENSG00000223865.12,HLA-DPB1,chr6,+,"28,14,12,25,32,32,56","216,162,258,319,201,000,000","15,42,29,15,22,41,38,52,65,46","118,105,217,120,316,000,000,000,000,000",460,99,0.000370439,0.018698856,"0.027,0.018,0.01,0.017,0.033,0.014,0.02","0.027,0.079,0.028,0.026,0.015,0.029,0.016,0.018,0.067,0.024",-0.013
A5_ss,5242,ENSG00000055950.17,MRPL43,chr10,-,"53,51,30,49,37,43,43","0,1,0,0,1,0,1","65,23,24,50,49,29,47,90,26,45","0,0,2,0,3,4,5,4,1,1",185,99,0.000373816,0.018775923,"1.0,0.965,1.0,1.0,0.952,1.0,0.958","1.0,1.0,0.865,1.0,0.897,0.795,0.834,0.923,0.933,0.96",0.061
A5_ss,15093,ENSG00000104529.19,EEF1D,chr8,-,"12,16,25,41,9,17,10","4,1,0,0,0,1,0","21,7,9,9,15,20,23,18,7,11","4,1,6,1,1,0,3,1,1,3",117,99,0.000386547,0.019319745,"0.717,0.931,1.0,1.0,1.0,0.935,1.0","0.816,0.856,0.559,0.884,0.927,1.0,0.866,0.938,0.856,0.756",0.095
A5_ss,6394,ENSG00000019144.20,PHLDB1,chr11,+,"42,47,38,70,61,85,119","96,51,95,121,59,142,186","93,68,102,60,122,123,98,167,91,82","139,66,105,55,140,96,163,210,86,146",616,99,0.000389921,0.019392857,"0.066,0.129,0.06,0.085,0.142,0.088,0.093","0.097,0.142,0.135,0.149,0.123,0.171,0.088,0.113,0.145,0.083",-0.03
A5_ss,14009,ENSG00000304176.1,ENSG00000304176,chr7,+,"15,4,4,8,7,7,9","0,1,3,0,0,0,1","8,10,4,6,10,7,3,5,9,13","2,1,9,5,0,0,0,0,0,4",280,99,0.000396353,0.019616588,"1.0,0.586,0.32,1.0,1.0,1.0,0.761","0.586,0.78,0.136,0.298,1.0,1.0,1.0,1.0,1.0,0.535",0.076
A5_ss,10745,ENSG00000157184.7,CPT2,chr1,+,"0,1,5,0,2,3,1","72,31,53,78,46,133,86","6,4,6,3,7,5,3,7,3,5","66,29,117,38,129,34,172,149,27,115",149,99,0.000402325,0.019815499,"0.0,0.021,0.059,0.0,0.028,0.015,0.008","0.057,0.084,0.033,0.05,0.035,0.089,0.011,0.03,0.069,0.028",-0.03
A5_ss,6959,ENSG00000138767.14,CNOT6L,chr4,-,"13,11,12,13,9,10,18","0,2,2,0,1,3,0","23,6,12,4,16,9,19,24,10,3","10,1,4,0,4,3,6,0,3,3",170,99,0.000408515,0.020023156,"1.0,0.762,0.777,1.0,0.84,0.66,1.0","0.573,0.777,0.636,1.0,0.7,0.636,0.648,1.0,0.66,0.368",0.163
A5_ss,12887,ENSG00000137409.21,MTCH1,chr6,-,"234,340,466,681,199,000,000","265,150,296,354,204,000,000","410,171,308,185,367,000,000,000,000,000","348,148,402,217,587,000,000,000,000,000",150,99,0.000415496,0.02024865,"0.368,0.599,0.51,0.559,0.392,0.366,0.467","0.437,0.433,0.336,0.36,0.292,0.376,0.356,0.331,0.38,0.368",0.099
A5_ss,13510,ENSG00000213066.14,CEP43,chr6,+,"44,28,41,39,61,114,47","0,3,1,3,3,5,1","54,75,101,59,110,52,60,102,48,80","2,0,2,0,2,2,0,4,1,0",663,99,0.000417107,0.02024865,"1.0,0.582,0.86,0.66,0.752,0.773,0.875","0.801,1.0,0.883,1.0,0.891,0.795,1.0,0.792,0.878,1.0",-0.118
A5_ss,10764,ENSG00000007923.17,DNAJC11,chr1,-,"22,37,23,73,11,23,24","40,23,33,44,28,59,58","30,10,17,15,10,23,25,26,13,20","46,36,34,39,63,39,44,83,38,76",311,99,0.00042025,0.020304086,"0.149,0.339,0.182,0.346,0.111,0.11,0.116","0.172,0.081,0.137,0.109,0.048,0.158,0.153,0.091,0.098,0.077",0.081
A5_ss,6874,ENSG00000109180.15,OCIAD1,chr4,+,"84,94,97,239,49,52,153","129,60,106,161,55,184,208","209,59,63,49,80,54,72,221,53,57","254,70,186,86,218,80,226,288,101,239",248,99,0.000426109,0.020489569,"0.206,0.385,0.268,0.372,0.262,0.101,0.227","0.247,0.252,0.119,0.185,0.128,0.212,0.113,0.234,0.173,0.087",0.085
A5_ss,5920,ENSG00000247556.8,OIP5-AS1,chr15,+,"10,0,1,5,2,0,2","8,7,19,25,15,64,16","4,2,1,1,0,3,0,0,2,0","35,20,47,21,86,8,5,14,13,90",112,99,0.000430136,0.020585667,"0.525,0.0,0.044,0.15,0.105,0.0,0.099","0.092,0.081,0.018,0.04,0.0,0.249,0.0,0.0,0.12,0.0",0.072
A5_ss,7757,ENSG00000228203.9,GRASLND,chr2,-,"2,5,5,10,6,5,15","0,4,2,6,1,0,0","8,2,4,7,6,2,3,6,2,5","0,0,0,1,2,0,0,0,2,2",216,99,0.000439936,0.020857908,"1.0,0.364,0.534,0.433,0.733,1.0,1.0","1.0,1.0,1.0,0.762,0.579,1.0,1.0,1.0,0.314,0.534",-0.095
A5_ss,15095,ENSG00000227533.8,SLC2A1-DT,chr1,+,"51,21,30,53,33,98,24","2,2,3,5,0,0,6","15,20,46,25,60,13,26,32,9,35","2,0,4,0,16,2,7,1,4,17",114,99,0.000439429,0.020857908,"0.957,0.901,0.897,0.902,1.0,1.0,0.776","0.867,1.0,0.909,1.0,0.765,0.85,0.763,0.965,0.661,0.641",0.077
