,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
RI,11401,ENSG00000171703.17,TCEA2,chr20,+,"35,51,33,8,30","351,281,321,609,224","25,26,9,8,8,30,43","389,456,356,407,359,000,000",536,98,0.000142067,0.002472737,"0.018,0.032,0.018,0.002,0.024","0.012,0.01,0.005,0.004,0.004,0.012,0.015",0.01
RI,6785,ENSG00000144591.20,GMPPA,chr2,+,"18,8,20,1,8","3,4,17,15,8","1,1,5,0,6,2,7","6,16,11,18,6,13,8",457,98,0.000142408,0.002473525,"0.563,0.3,0.201,0.014,0.177","0.035,0.013,0.089,0.0,0.177,0.032,0.158",0.179
RI,1770,ENSG00000103363.16,ELOB,chr16,-,"103,378,910,625,691,000","8,9,11,10,1","706,525,611,571,821,000,000","14,12,4,13,3,18,16",487,98,0.000142766,0.002474604,"0.963,0.946,0.951,0.92,0.997","0.91,0.898,0.968,0.898,0.982,0.87,0.913",0.036
RI,4403,ENSG00000179832.18,MROH1,chr8,+,"10,2,15,10,4","57,45,124,147,83","6,3,3,3,2,2,8","106,99,53,123,50,128,193",165,98,0.000147867,0.002552457,"0.094,0.026,0.067,0.039,0.028","0.033,0.018,0.033,0.014,0.023,0.009,0.024",0.029
RI,4892,ENSG00000182901.18,RGS7,chr1,-,"43,47,23,33,5","0,5,5,0,0","3,45,40,31,24,43,10","0,0,0,0,0,2,0",2770,98,0.000147621,0.002552457,"1.0,0.25,0.14,1.0,1.0","1.0,1.0,1.0,1.0,1.0,0.432,1.0",-0.241
RI,1086,ENSG00000172794.20,RAB37,chr17,+,"5,15,16,9,3","22,18,25,39,10","2,6,11,0,3,5,8","8,53,42,16,45,25,22",597,98,0.000155644,0.002681172,"0.036,0.12,0.095,0.036,0.047","0.039,0.018,0.041,0.0,0.011,0.032,0.056",0.039
RI,10104,ENSG00000170445.16,HARS1,chr5,-,"14,55,47,15,17","174,177,128,238,37","12,6,8,4,18,14,43","76,252,186,92,179,164,83",1084,98,0.000157877,0.002714056,"0.007,0.027,0.032,0.006,0.04","0.014,0.002,0.004,0.004,0.009,0.008,0.045",0.01
RI,1833,ENSG00000086504.18,MRPL28,chr16,-,"40,33,28,14,15","319,257,297,470,145","5,13,12,8,14,13,14","263,335,355,352,221,000,000",530,98,0.000158248,0.002714856,"0.023,0.023,0.017,0.005,0.019","0.004,0.007,0.006,0.004,0.012,0.008,0.008",0.01
RI,4826,ENSG00000111653.20,ING4,chr12,-,"138,192,147,173,63","0,0,1,6,0","97,145,126,85,122,97,105","4,6,8,1,4,1,2",450,98,0.000158832,0.002719308,"1.0,1.0,0.97,0.863,1.0","0.841,0.84,0.774,0.949,0.869,0.955,0.92",0.088
RI,10264,ENSG00000130811.12,EIF3G,chr19,-,"8,2,4,5,2","6,0,0,4,0","1,3,2,2,5,7,3","0,0,0,0,0,0,0",208,98,0.000160123,0.002735817,"0.386,1.0,1.0,0.371,1.0","1.0,1.0,1.0,1.0,1.0,1.0,1.0",-0.249
RI,4605,ENSG00000197150.13,ABCB8,chr7,+,"4,3,9,14,3","36,31,39,61,11","1,6,2,0,1,5,2","28,41,45,13,55,43,25",174,98,0.000160824,0.002742197,"0.059,0.052,0.115,0.114,0.133","0.02,0.076,0.024,0.0,0.01,0.061,0.043",0.061
RI,7219,ENSG00000131591.18,C1orf159,chr1,-,"7,13,21,10,8","10,6,24,28,7","6,5,5,6,4,4,8","18,17,19,13,7,28,38",195,98,0.00016189,0.002754763,"0.26,0.521,0.305,0.152,0.365","0.143,0.129,0.117,0.188,0.223,0.067,0.096",0.183
RI,8834,ENSG00000114859.16,CLCN2,chr3,-,"3,25,8,0,2","1,1,4,12,2","0,0,0,2,2,4,2","3,7,8,4,8,6,7",498,98,0.000162249,0.002755267,"0.371,0.831,0.282,0.0,0.164","0.0,0.0,0.0,0.09,0.047,0.116,0.053",0.286
RI,13403,ENSG00000107521.21,HPS1,chr10,-,"9,36,19,3,5","67,36,40,78,28","9,8,4,1,6,2,5","16,57,60,30,47,50,36",1327,98,0.00016848,0.002855288,"0.01,0.069,0.034,0.003,0.013","0.04,0.01,0.005,0.002,0.009,0.003,0.01",0.015
RI,11842,ENSG00000101782.15,RIOK3,chr18,+,"2,8,2,1,4","24,15,16,37,1","0,1,2,0,2,0,0","10,35,48,1,49,23,9",190,98,0.000172573,0.002918756,"0.041,0.216,0.061,0.014,0.674","0.0,0.015,0.021,0.0,0.021,0.0,0.0",0.193
RI,7960,ENSG00000143224.18,PPOX,chr1,+,"5,4,10,8,3","0,0,2,3,0","2,4,4,1,0,6,2","1,5,3,2,1,3,0",202,98,0.0001762,0.002974092,"1.0,1.0,0.708,0.564,1.0","0.492,0.28,0.393,0.195,0.0,0.492,1.0",0.447
RI,2179,ENSG00000187531.14,SIRT7,chr17,-,"14,46,13,0,7","20,27,16,34,24","1,2,5,0,4,12,9","19,15,12,13,27,17,20",835,98,0.000181094,0.003050547,"0.076,0.167,0.087,0.0,0.033","0.006,0.015,0.047,0.0,0.017,0.077,0.05",0.042
RI,13277,ENSG00000100299.18,ARSA,chr22,-,"65,77,78,106,20","0,0,0,4,0","39,64,60,16,76,56,22","0,0,3,7,2,4,0",503,98,0.000183854,0.003090817,"1.0,1.0,1.0,0.838,1.0","1.0,1.0,0.796,0.308,0.881,0.732,1.0",0.151
RI,993,ENSG00000082397.18,EPB41L3,chr18,-,"31,62,53,19,16","14,14,8,26,7","10,6,29,10,38,13,18","10,12,22,10,25,15,9",2923,98,0.000190712,0.003199671,"0.069,0.129,0.182,0.024,0.071","0.032,0.016,0.042,0.032,0.048,0.028,0.063",0.058
RI,6486,ENSG00000291091.2,ENSG00000291091,chr3,-,"23,48,21,4,9","1,3,3,1,0","6,12,6,2,9,9,5","0,0,0,0,0,0,2",819,98,0.000191094,0.003199671,"0.733,0.657,0.456,0.324,1.0","1.0,1.0,1.0,1.0,1.0,1.0,0.23",-0.256
RI,2818,ENSG00000009830.13,POMT2,chr14,-,"8,20,5,0,6","21,17,28,36,12","0,0,1,0,2,0,4","4,26,20,3,11,31,3",1174,98,0.000192215,0.003212029,"0.031,0.089,0.015,0.0,0.04","0.0,0.0,0.004,0.0,0.015,0.0,0.1",0.018
RI,527,ENSG00000088038.20,CNOT3,chr19,+,"273,272,287,176,274","41,18,43,83,61","166,168,90,140,141,194,271","90,44,44,55,33,66,114",1566,98,0.000193584,0.00322735,"0.294,0.486,0.295,0.117,0.219","0.103,0.193,0.113,0.137,0.211,0.155,0.129",0.133
RI,11129,ENSG00000150316.12,CWC15,chr11,-,"23,16,17,10,10","223,201,170,324,73","3,8,3,1,5,4,2","153,258,211,185,167,000,000",407,98,0.000193903,0.00322735,"0.024,0.019,0.024,0.007,0.032","0.005,0.007,0.003,0.001,0.007,0.004,0.004",0.017
RI,3285,ENSG00000256269.11,HMBS,chr11,+,"2,10,5,2,1","22,17,14,27,7","0,1,1,0,0,0,0","5,25,12,21,32,23,16",472,98,0.0001954,0.003245818,"0.019,0.109,0.069,0.015,0.029","0.0,0.008,0.017,0.0,0.0,0.0,0.0",0.045
RI,10708,ENSG00000137309.21,HMGA1,chr6,+,"11,11,11,6,3","49,24,17,51,17","1,3,3,2,10,4,3","29,36,51,16,50,41,23",338,98,0.000195956,0.003248596,"0.061,0.117,0.158,0.033,0.049","0.01,0.024,0.017,0.035,0.055,0.028,0.036",0.054
RI,9845,ENSG00000237765.8,FAM200B,chr4,+,"161,195,177,162,118","8,8,0,0,1","140,184,173,113,151,000,000","0,0,4,0,4,0,0",567,98,0.000197958,0.003275298,"0.777,0.808,1.0,1.0,0.953","1.0,1.0,0.882,1.0,0.867,1.0,1.0",-0.057
RI,4798,ENSG00000145029.15,NICN1,chr3,-,"11,16,15,16,12","78,62,51,166,38","2,12,8,1,14,6,3","40,127,89,42,124,66,33",411,98,0.000199637,0.003290073,"0.033,0.058,0.066,0.022,0.07","0.012,0.022,0.021,0.006,0.026,0.021,0.021",0.031
RI,6247,ENSG00000310523.1,ENSG00000310523,chr2,+,"14,13,13,17,14","0,1,0,1,0","10,16,4,5,6,10,17","2,5,0,1,2,0,0",650,98,0.000199585,0.003290073,"1.0,0.662,1.0,0.719,1.0","0.43,0.325,1.0,0.43,0.311,1.0,1.0",0.234
RI,3915,ENSG00000105698.16,USF2,chr19,+,"246,305,241,268,322","20,24,16,11,5","232,218,188,199,267,000,000","12,18,23,26,24,34,59",275,98,0.000202492,0.003330573,"0.814,0.819,0.843,0.897,0.958","0.873,0.812,0.744,0.732,0.799,0.816,0.663",0.089
RI,8522,ENSG00000116741.8,RGS2,chr1,+,"13,22,7,6,0","144,367,100,76,9","4,3,1,0,0,5,0","18,109,79,29,89,87,15",200,98,0.000205752,0.003377552,"0.042,0.029,0.033,0.037,0.0","0.098,0.013,0.006,0.0,0.0,0.027,0.0",0.008
RI,7362,ENSG00000131748.16,STARD3,chr17,+,"19,28,22,5,18","0,0,4,3,1","4,5,5,1,0,2,2","1,2,0,1,2,2,2",534,98,0.000207034,0.00339195,"1.0,1.0,0.502,0.234,0.768","0.423,0.315,1.0,0.155,0.0,0.155,0.155",0.386
RI,3011,ENSG00000079337.16,RAPGEF3,chr12,-,"53,55,89,4,17","39,57,34,39,27","7,6,2,2,19,12,29","34,14,20,16,28,37,28",556,98,0.000208894,0.003397754,"0.193,0.145,0.316,0.018,0.1","0.035,0.07,0.017,0.022,0.107,0.054,0.154",0.089
RI,3998,ENSG00000064687.13,ABCA7,chr19,+,"8,6,5,3,2","10,2,7,12,3","0,2,0,3,0,1,5","5,6,11,9,2,11,11",395,98,0.000208743,0.003397754,"0.166,0.427,0.151,0.058,0.142","0.0,0.076,0.0,0.076,0.0,0.022,0.101",0.15
RI,9903,ENSG00000114388.14,NPRL2,chr3,-,"7,14,4,3,0","84,61,62,116,35","2,2,0,0,3,3,3","48,103,96,71,56,92,73",219,98,0.000209011,0.003397754,"0.036,0.093,0.028,0.011,0.0","0.018,0.009,0.0,0.0,0.023,0.014,0.018",0.022
RI,12502,ENSG00000223501.9,VPS52,chr6,-,"16,14,11,10,15","56,71,35,74,14","9,5,9,2,8,4,8","33,50,74,45,57,82,26",382,98,0.00020847,0.003397754,"0.068,0.048,0.075,0.034,0.216","0.065,0.025,0.03,0.011,0.035,0.012,0.073",0.052
RI,11976,ENSG00000224924.10,LINC00320,chr21,-,"539,647,670,305,683","0,0,0,1,0","590,439,289,190,615,000,000","10,0,0,8,0,0,2",922,98,0.000209931,0.003406094,"1.0,1.0,1.0,0.97,1.0","0.862,1.0,1.0,0.716,1.0,1.0,0.957",0.06
RI,12031,ENSG00000090674.16,MCOLN1,chr19,+,"10,21,28,10,7","32,34,62,69,17","5,7,4,3,8,7,15","26,59,68,43,48,21,28",333,98,0.000212618,0.003443012,"0.084,0.154,0.117,0.041,0.108","0.054,0.034,0.017,0.02,0.047,0.089,0.136",0.044
RI,5058,ENSG00000163703.20,CRELD1,chr3,+,"70,99,85,15,42","0,0,0,0,0","10,25,11,3,33,9,16","0,1,4,3,0,1,2",280,98,0.000218791,0.003536131,"1.0,1.0,1.0,1.0,1.0","1.0,0.897,0.49,0.259,1.0,0.759,0.737",0.265
RI,11536,ENSG00000058404.21,CAMK2B,chr7,-,"33,29,33,7,4","6,343,445,951,028,290","8,20,8,10,6,4,27","364,806,647,811,633,000,000",213,98,0.000221263,0.003563566,"0.023,0.037,0.025,0.003,0.006","0.01,0.011,0.006,0.006,0.004,0.003,0.016",0.011
RI,12921,ENSG00000140474.14,ULK3,chr15,-,"47,24,26,26,4","37,42,33,57,16","8,18,23,9,24,13,23","29,78,52,20,85,86,32",279,98,0.000221339,0.003563566,"0.309,0.167,0.217,0.138,0.081","0.088,0.075,0.134,0.136,0.09,0.05,0.202",0.072
RI,5113,ENSG00000142920.18,AZIN2,chr1,+,"39,51,39,15,21","84,69,75,142,64","10,19,18,9,47,25,37","82,145,82,124,90,115,91",2025,98,0.000222573,0.003576554,"0.022,0.035,0.025,0.005,0.016","0.006,0.006,0.011,0.004,0.025,0.01,0.019",0.009
RI,5856,ENSG00000177133.15,PRDM16-DT,chr1,-,"120,213,161,121,107","0,0,7,29,8","144,85,74,99,47,93,83","16,7,7,31,7,23,15",590,98,0.000229084,0.003674118,"1.0,1.0,0.793,0.409,0.69","0.599,0.669,0.637,0.347,0.527,0.402,0.479",0.256
RI,8915,ENSG00000164896.21,FASTK,chr7,-,"28,26,28,28,10","142,141,151,246,118","22,13,14,10,17,19,9","182,171,142,141,112,000,000",196,98,0.000230095,0.003683282,"0.09,0.084,0.085,0.054,0.041","0.057,0.037,0.047,0.034,0.071,0.043,0.018",0.027
RI,8119,ENSG00000178719.17,GRINA,chr8,+,"28,57,33,23,12","680,640,523,903,227","11,24,12,6,24,11,12","293,677,645,296,512,000,000",264,98,0.000238273,0.003799654,"0.015,0.032,0.023,0.009,0.019","0.014,0.013,0.007,0.007,0.017,0.008,0.015",0.008
RI,11499,ENSG00000122557.11,HERPUD2,chr7,-,"21,15,12,24,2","0,1,1,3,0","7,13,16,6,21,12,2","1,6,4,1,2,8,0",271,98,0.000238211,0.003799654,"1.0,0.844,0.813,0.743,1.0","0.717,0.439,0.591,0.685,0.792,0.352,1.0",0.226
RI,2286,ENSG00000119723.17,COQ6,chr14,+,"34,22,42,27,27","6,3,14,30,4","15,29,28,30,21,28,14","11,27,36,20,21,16,17",791,98,0.000248876,0.003961198,"0.412,0.476,0.271,0.1,0.455","0.145,0.117,0.088,0.157,0.11,0.178,0.093",0.216
RI,10598,ENSG00000293508.2,POLR1HASP,chr6,-,"68,103,62,34,78","4,0,0,1,0","19,45,89,18,81,27,32","3,2,10,2,7,3,2",8207,98,0.000253703,0.004030369,"0.169,1.0,1.0,0.289,1.0","0.07,0.212,0.096,0.097,0.121,0.097,0.16",0.57
RI,2914,ENSG00000123384.14,LRP1,chr12,+,"18,26,19,5,7","131,112,56,145,40","6,2,1,1,12,8,8","33,57,108,27,124,95,45",457,98,0.000255187,0.004046259,"0.029,0.047,0.068,0.007,0.036","0.038,0.007,0.002,0.008,0.02,0.018,0.037",0.019
RI,1785,ENSG00000008710.20,PKD1,chr16,-,"16,13,11,5,0","23,53,33,38,11","0,4,3,2,11,3,7","17,50,43,14,53,35,46",488,98,0.000258616,0.004085154,"0.123,0.047,0.063,0.026,0.0","0.0,0.016,0.014,0.028,0.04,0.017,0.03",0.031
RI,3027,ENSG00000095906.17,NUBP2,chr16,+,"108,112,115,77,49","34,25,64,111,33","77,79,80,39,80,64,84","79,72,55,68,68,78,62",1119,98,0.000258428,0.004085154,"0.218,0.282,0.136,0.057,0.115","0.079,0.088,0.113,0.048,0.093,0.067,0.106",0.077
RI,1691,ENSG00000103365.16,GGA2,chr16,-,"35,48,47,5,13","22,14,15,26,8","8,4,23,2,15,6,20","8,32,26,18,36,20,2",942,98,0.000261931,0.004121964,"0.142,0.263,0.246,0.02,0.145","0.094,0.013,0.084,0.011,0.042,0.03,0.51",0.051
RI,9473,ENSG00000239779.7,WBP1,chr2,+,"19,40,10,10,12","52,22,67,80,76","2,7,11,2,10,14,8","101,62,73,58,43,120,64",178,98,0.000261512,0.004121964,"0.167,0.5,0.076,0.064,0.08","0.011,0.059,0.077,0.019,0.114,0.06,0.064",0.12
RI,9982,ENSG00000161249.21,DMKN,chr19,-,"7,2,7,0,2","1,1,5,2,0","2,0,2,0,0,0,1","4,8,6,2,3,7,12",601,98,0.000266531,0.004186483,"0.533,0.246,0.186,0.0,1.0","0.075,0.0,0.052,0.0,0.0,0.0,0.013",0.373
RI,12433,ENSG00000108465.15,CDK5RAP3,chr17,+,"224,174,298,305,229","1,0,2,3,0","199,191,104,175,168,000,000","5,3,0,7,2,6,4",225,98,0.000268101,0.004203256,"0.99,1.0,0.985,0.978,1.0","0.945,0.965,1.0,0.916,0.973,0.949,0.969",0.031
RI,650,ENSG00000105258.9,POLR2I,chr19,-,"137,229,186,156,146","499,366,455,689,534","124,173,127,147,111,000,000","649,531,393,507,474,000,000",344,98,0.000271696,0.004251661,"0.073,0.151,0.104,0.061,0.072","0.052,0.085,0.084,0.076,0.063,0.068,0.052",0.024
RI,220,ENSG00000100359.21,SGSM3,chr22,+,"32,21,15,15,15","105,68,83,125,44","16,22,15,2,16,1,6","62,145,75,53,110,114,60",227,98,0.00027454,0.004280166,"0.116,0.118,0.072,0.049,0.128","0.1,0.061,0.079,0.016,0.059,0.004,0.041",0.045
RI,1360,ENSG00000170037.14,CNTROB,chr17,+,"12,26,22,7,11","14,14,18,22,15","8,2,2,9,1,19,29","36,13,9,16,14,33,52",563,98,0.000274414,0.004280166,"0.13,0.244,0.175,0.052,0.113","0.037,0.026,0.037,0.089,0.012,0.091,0.088",0.089
RI,2970,ENSG00000111077.18,TNS2,chr12,+,"5,2,7,4,4","22,33,63,51,54","0,1,0,0,2,4,3","52,48,37,30,70,82,43",224,98,0.000277236,0.004314162,"0.09,0.026,0.046,0.033,0.031","0.0,0.009,0.0,0.0,0.012,0.021,0.03",0.035
RI,7279,ENSG00000225880.7,LINC00115,chr1,-,"18,24,4,8,8","0,0,2,1,0","2,2,4,0,2,12,6","0,1,1,1,1,0,0",1541,98,0.000279099,0.004335095,"1.0,1.0,0.113,0.337,1.0","1.0,0.113,0.203,0.0,0.113,1.0,1.0",0.2
RI,2911,ENSG00000182199.11,SHMT2,chr12,+,"4,19,1,2,2","102,60,70,66,37","1,0,0,1,0,0,3","35,66,82,29,62,44,28",258,98,0.000282169,0.004374659,"0.015,0.107,0.005,0.011,0.02","0.011,0.0,0.0,0.013,0.0,0.0,0.039",0.023
RI,2847,ENSG00000127328.22,RAB3IP,chr12,+,"12,7,13,4,2","27,18,28,26,10","2,4,0,0,3,2,4","12,25,17,14,22,19,6",184,98,0.000282862,0.004377305,"0.191,0.172,0.198,0.076,0.096","0.082,0.079,0.0,0.0,0.068,0.053,0.262",0.069
RI,7191,ENSG00000197530.13,MIB2,chr1,+,"67,29,52,11,22","57,62,79,108,37","23,17,16,6,29,26,56","58,64,58,62,71,108,118",1094,98,0.000283462,0.004378489,"0.095,0.04,0.056,0.009,0.051","0.034,0.023,0.024,0.009,0.035,0.021,0.041",0.023
RI,5717,ENSG00000130717.13,UCK1,chr9,-,"3,10,1,13,3","84,111,75,141,57","2,2,1,1,4,4,0","84,93,113,67,87,132,61",187,98,0.000290366,0.004476873,"0.018,0.045,0.007,0.046,0.027","0.012,0.011,0.005,0.008,0.024,0.016,0.0",0.018
RI,12232,ENSG00000166105.16,GLB1L3,chr11,+,"11,20,9,1,2","1,0,1,1,0","3,0,0,2,4,12,6","0,2,4,0,1,0,0",1029,98,0.000293025,0.004509567,"0.512,1.0,0.462,0.087,1.0","1.0,0.0,0.0,1.0,0.276,1.0,1.0",0.001
RI,11800,ENSG00000146830.11,GIGYF1,chr7,-,"3,2,4,4,1","17,17,28,34,7","0,0,0,0,1,1,2","13,25,20,8,43,26,20",177,98,0.000293701,0.004511686,"0.089,0.061,0.073,0.061,0.073","0.0,0.0,0.0,0.0,0.013,0.021,0.052",0.059
RI,4954,ENSG00000094914.14,AAAS,chr12,-,"3,11,9,2,1","79,38,56,53,50","2,1,0,0,1,7,2","58,73,42,44,68,69,48",220,98,0.000296962,0.004553411,"0.017,0.114,0.067,0.017,0.009","0.015,0.006,0.0,0.0,0.007,0.043,0.018",0.032
RI,11964,ENSG00000102901.13,CENPT,chr16,-,"27,26,27,4,5","38,18,52,54,18","3,21,7,0,10,3,12","24,49,41,23,33,25,36",765,98,0.000300623,0.004601122,"0.083,0.156,0.062,0.009,0.034","0.016,0.052,0.021,0.0,0.037,0.015,0.041",0.043
RI,2755,ENSG00000234608.10,MAPKAPK5-AS1,chr12,-,"207,261,293,290,117","52,27,51,74,30","105,197,156,174,129,161,97","53,72,37,76,41,41,72",427,98,0.00030133,0.004603531,"0.477,0.689,0.569,0.474,0.472","0.313,0.386,0.492,0.344,0.419,0.474,0.236",0.156
RI,8458,ENSG00000115317.13,HTRA2,chr2,+,"15,16,10,0,3","134,132,119,195,103","2,1,5,1,2,1,6","73,141,96,71,118,139,84",251,98,0.000317545,0.004842424,"0.042,0.045,0.032,0.0,0.011","0.011,0.003,0.02,0.005,0.007,0.003,0.027",0.015
RI,10555,ENSG00000224843.9,LINC00240,chr6,+,"6,8,2,12,0","1,1,4,0,1","8,10,5,4,1,10,1","0,0,1,0,1,3,0",465,98,0.000318768,0.004852221,"0.558,0.628,0.095,1.0,0.0","1.0,1.0,0.513,1.0,0.174,0.413,1.0",-0.272
RI,7616,ENSG00000038358.15,EDC4,chr16,+,"5,7,3,0,5","67,43,32,92,21","7,11,13,4,7,8,16","24,67,57,36,57,64,46",206,98,0.000329838,0.005011629,"0.034,0.072,0.043,0.0,0.102","0.122,0.072,0.098,0.05,0.055,0.056,0.142",-0.035
RI,10627,ENSG00000118194.22,TNNT2,chr1,-,"34,12,34,13,8","114,80,62,129,41","2,4,19,21,13,3,16","83,131,86,108,74,90,117",1265,98,0.000334106,0.005067274,"0.023,0.011,0.041,0.008,0.015","0.002,0.002,0.017,0.015,0.013,0.003,0.01",0.011
RI,6902,ENSG00000141524.19,TMC6,chr17,-,"1,2,7,4,1","15,16,19,28,7","5,4,2,3,23,18,10","24,12,8,3,53,22,20",490,98,0.000339413,0.005138459,"0.013,0.024,0.069,0.028,0.028","0.04,0.062,0.048,0.167,0.08,0.141,0.091",-0.057
RI,5871,ENSG00000178035.13,IMPDH2,chr3,-,"7,23,12,23,5","52,65,62,115,33","14,21,25,20,33,9,24","33,66,63,25,109,52,28",760,98,0.000342046,0.005168973,"0.017,0.044,0.024,0.025,0.019","0.052,0.039,0.049,0.094,0.038,0.022,0.1",-0.03
RI,12407,ENSG00000289731.3,ENSG00000289731,chr5,+,"44,27,24,8,22","6,0,1,0,2","4,8,12,8,15,6,17","0,4,0,0,1,0,0",3390,98,0.000346157,0.005221664,"0.175,1.0,0.41,1.0,0.241","1.0,0.055,1.0,1.0,0.302,1.0,1.0",-0.2
RI,8814,ENSG00000115459.18,ELMOD3,chr2,+,"47,70,56,6,20","17,20,16,22,22","8,23,17,6,17,12,6","7,26,33,14,15,18,16",592,98,0.000350884,0.005283451,"0.314,0.367,0.367,0.043,0.131","0.159,0.128,0.079,0.066,0.158,0.099,0.058",0.138
RI,10430,ENSG00000146063.20,TRIM41,chr5,+,"33,29,24,10,9","93,48,47,90,49","13,13,10,6,16,14,18","68,59,63,34,132,88,82",298,98,0.000353012,0.005305956,"0.104,0.166,0.144,0.035,0.057","0.059,0.068,0.05,0.055,0.038,0.05,0.067",0.046
RI,7797,ENSG00000100911.16,PSME2,chr14,-,"20,27,23,19,5","196,114,101,195,133","7,2,10,12,6,6,5","81,112,104,138,69,146,125",687,98,0.000357311,0.005360945,"0.014,0.033,0.031,0.014,0.005","0.012,0.003,0.014,0.012,0.012,0.006,0.006",0.01
RI,792,ENSG00000105135.16,ILVBL,chr19,-,"50,28,41,17,7","134,96,98,141,42","13,9,17,13,17,12,26","67,117,98,47,98,121,113",1456,98,0.000368262,0.005505521,"0.024,0.019,0.027,0.008,0.011","0.013,0.005,0.012,0.018,0.012,0.007,0.015",0.006
RI,3136,ENSG00000215021.10,PHB2,chr12,-,"7,32,15,7,5","282,237,303,492,152","1,4,3,4,12,5,16","243,358,286,281,286,000,000",210,98,0.000367677,0.005505521,"0.011,0.059,0.023,0.007,0.015","0.002,0.005,0.005,0.007,0.019,0.006,0.034",0.012
RI,260,ENSG00000099999.15,RNF215,chr22,-,"11,18,14,4,5","63,28,48,134,32","10,3,7,4,1,4,6","44,72,83,64,52,64,62",186,98,0.000370365,0.00552709,"0.084,0.253,0.133,0.015,0.076","0.107,0.021,0.043,0.032,0.01,0.032,0.049",0.07
RI,1082,ENSG00000167861.16,HID1,chr17,-,"10,14,15,2,4","52,25,42,111,16","2,2,3,0,13,4,2","24,67,53,31,56,44,37",292,98,0.000377201,0.005619092,"0.061,0.158,0.107,0.006,0.077","0.027,0.01,0.019,0.0,0.072,0.03,0.018",0.057
RI,5071,ENSG00000214021.19,TTLL3,chr3,+,"62,76,110,16,35","16,16,7,8,8","18,25,18,5,22,10,36","10,17,12,10,5,7,8",1723,98,0.000387386,0.005760567,"0.181,0.213,0.472,0.102,0.199","0.093,0.077,0.079,0.028,0.2,0.075,0.204",0.125
RI,12594,ENSG00000205593.12,DENND6B,chr22,-,"34,12,27,9,6","100,85,126,216,48","4,13,12,2,4,8,24","98,135,124,98,94,93,149",426,98,0.0003886,0.005768366,"0.073,0.031,0.047,0.009,0.028","0.009,0.022,0.022,0.005,0.01,0.019,0.036",0.02
RI,910,ENSG00000099875.16,MKNK2,chr19,-,"26,55,29,6,29","231,571,128,56,240","0,1,4,4,6,8,3","83,40,48,32,72,62,45",201,98,0.000390805,0.005780593,"0.052,0.045,0.099,0.05,0.056","0.0,0.012,0.039,0.057,0.039,0.059,0.031",0.027
RI,10792,ENSG00000124574.16,ABCC10,chr6,+,"15,15,21,0,2","5,2,7,8,0","0,0,4,0,2,0,4","3,2,2,7,9,5,2",871,98,0.000390687,0.005780593,"0.252,0.458,0.252,0.0,1.0","0.0,0.0,0.184,0.0,0.024,0.0,0.184",0.336
RI,637,ENSG00000011332.22,DPF1,chr19,-,"19,28,14,4,9","145,133,104,211,46","5,2,2,6,5,12,14","77,126,134,58,172,93,105",304,98,0.000393206,0.00579564,"0.041,0.064,0.042,0.006,0.059","0.021,0.005,0.005,0.032,0.009,0.04,0.041",0.021
RI,7900,ENSG00000090861.17,AARS1,chr16,-,"57,93,69,11,34","3,5,0,0,2","11,8,4,3,14,26,36","2,2,2,2,4,3,2",382,98,0.000392751,0.00579564,"0.83,0.827,1.0,1.0,0.813","0.585,0.506,0.339,0.278,0.473,0.69,0.822",0.366
RI,165,ENSG00000102125.17,TAFAZZIN,chrX,+,"5,12,11,7,4","32,25,30,39,28","5,0,2,3,6,0,1","28,19,16,18,28,20,32",215,98,0.000397485,0.005814913,"0.066,0.18,0.143,0.076,0.061","0.075,0.0,0.054,0.071,0.089,0.0,0.014",0.062
RI,3782,ENSG00000132275.11,RRP8,chr11,-,"7,12,2,3,7","16,31,25,39,19","2,3,4,0,3,0,3","31,23,21,12,22,30,29",191,98,0.000396924,0.005814913,"0.183,0.166,0.039,0.038,0.159","0.032,0.063,0.089,0.0,0.065,0.0,0.05",0.074
RI,5543,ENSG00000138073.14,PREB,chr2,-,"5,14,4,4,3","81,73,80,98,40","0,2,1,0,1,0,1","40,62,69,30,59,55,49",276,98,0.000396818,0.005814913,"0.021,0.064,0.017,0.014,0.026","0.0,0.011,0.005,0.0,0.006,0.0,0.007",0.024
RI,6640,ENSG00000114062.22,UBE3A,chr15,-,"33,40,19,31,19","0,0,0,1,0","9,27,58,2,26,4,13","0,0,7,0,1,1,2",2048,98,0.000397133,0.005814913,"1.0,1.0,1.0,0.597,1.0","1.0,1.0,0.284,1.0,0.554,0.161,0.237",0.314
RI,8057,ENSG00000234545.8,FAM133B,chr7,-,"4,17,3,0,2","33,8,14,49,6","0,0,6,2,0,3,0","12,50,26,19,30,14,9",530,98,0.000397987,0.005814913,"0.022,0.282,0.038,0.0,0.058","0.0,0.0,0.041,0.019,0.0,0.038,0.0",0.066
RI,7318,ENSG00000290700.2,ENSG00000290700,chr2,+,"50,25,7,31,1","3,2,1,3,0","7,56,58,20,24,4,3","0,1,4,0,0,1,0",870,98,0.000399046,0.005820233,"0.652,0.585,0.441,0.538,1.0","1.0,0.863,0.62,1.0,1.0,0.311,1.0",-0.185
