,ID,GeneID,geneSymbol,chr,strand,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference
A3_ss,196,ENSG00000068400.14,GRIPAP1,chrX,-,"27,47,39,23,16","159,140,164,269,72","25,27,20,9,20,36,9","116,267,208,144,176,000,000",402,98,0.000255568,0.01611625,"0.04,0.076,0.055,0.02,0.051","0.05,0.024,0.023,0.015,0.027,0.05,0.012",0.02
A3_ss,10407,ENSG00000115486.13,GGCX,chr2,-,"2,10,4,0,0","9,16,9,15,4","0,0,0,0,0,0,2","7,2,13,2,24,10,2",420,98,0.000263078,0.016409469,"0.049,0.127,0.094,0.0,0.0","0.0,0.0,0.0,0.0,0.0,0.0,0.189",0.027
A3_ss,17460,ENSG00000006071.16,ABCC8,chr11,-,"41,16,30,58,5","2,2,5,3,0","26,45,34,49,54,38,42","0,0,0,1,0,0,0",128,98,0.000261856,0.016409469,"0.94,0.86,0.821,0.937,1.0","1.0,1.0,1.0,0.974,1.0,1.0,1.0",-0.085
A3_ss,4249,ENSG00000064601.21,CTSA,chr20,+,"37,43,18,10,40","219,160,159,281,66","18,10,9,11,8,28,36","102,241,209,96,192,187,140",607,98,0.000282003,0.017492191,"0.027,0.042,0.018,0.006,0.089","0.028,0.007,0.007,0.018,0.007,0.024,0.04",0.018
A3_ss,14094,ENSG00000122966.18,CIT,chr12,-,"1,3,0,0,2","55,43,45,73,9","2,3,2,0,11,3,8","10,51,78,14,112,29,24",143,98,0.000283484,0.017492191,"0.012,0.046,0.0,0.0,0.132","0.121,0.039,0.017,0.0,0.063,0.066,0.186",-0.032
A3_ss,2554,ENSG00000039523.20,RIPOR1,chr16,+,"102,75,70,76,14","2,1,0,1,0","15,54,76,33,78,36,25","0,3,5,0,2,5,5",102,98,0.000285678,0.017533297,"0.98,0.986,1.0,0.986,1.0","1.0,0.945,0.936,1.0,0.974,0.874,0.828",0.054
A3_ss,3970,ENSG00000092098.18,RNF31,chr14,+,"32,31,17,96,16","0,0,2,3,8","26,32,39,14,25,49,28","0,2,3,0,0,1,0",215,98,0.000291096,0.017770789,"1.0,1.0,0.795,0.936,0.477","1.0,0.879,0.856,1.0,1.0,0.957,1.0",-0.114
A3_ss,5737,ENSG00000291186.2,ENSG00000291186,chr11,+,"2,1,1,1,2","0,0,0,4,0","2,1,3,0,1,0,8","2,2,2,1,0,5,2",269,98,0.000295094,0.017919573,"1.0,1.0,1.0,0.083,1.0","0.267,0.154,0.353,0.0,1.0,0.0,0.593",0.478
A3_ss,4955,ENSG00000050426.16,LETMD1,chr12,+,"5,9,6,9,2","105,102,69,155,21","2,3,4,2,3,0,3","50,138,141,63,122,80,50",124,98,0.000314963,0.01902543,"0.036,0.065,0.064,0.044,0.07","0.031,0.017,0.022,0.024,0.019,0.0,0.045",0.033
A3_ss,20653,ENSG00000082898.19,XPO1,chr2,-,"14,7,8,3,2","5,3,0,1,1","7,14,9,3,8,2,4","0,1,0,1,3,0,0",122,98,0.000336631,0.020227843,"0.692,0.652,1.0,0.707,0.616","1.0,0.918,1.0,0.707,0.682,1.0,1.0",-0.168
A3_ss,2868,ENSG00000140632.17,GLYR1,chr16,-,"8,14,10,0,0","151,92,64,205,27","0,0,0,0,5,0,0","51,125,229,49,194,116,49",215,98,0.000348746,0.020687055,"0.024,0.065,0.066,0.0,0.0","0.0,0.0,0.0,0.0,0.012,0.0,0.0",0.029
A3_ss,4076,ENSG00000134905.17,CARS2,chr13,-,"31,18,30,28,35","115,99,74,45,93","17,18,27,21,16,52,53","69,55,38,32,44,41,76",1759,98,0.000349726,0.020687055,"0.015,0.01,0.022,0.034,0.021","0.014,0.018,0.038,0.035,0.02,0.066,0.037",-0.012
A3_ss,6310,ENSG00000205531.14,NAP1L4,chr11,-,"5,6,15,0,0","151,110,86,218,39","0,1,0,0,0,0,0","90,218,209,87,198,199,66",134,98,0.000352258,0.020687055,"0.024,0.038,0.113,0.0,0.0","0.0,0.003,0.0,0.0,0.0,0.0,0.0",0.035
A3_ss,8365,ENSG00000287042.4,ENSG00000287042,chr3,+,"0,0,4,0,0","3,6,8,11,6","0,3,8,2,7,0,0","3,10,7,8,3,12,1",164,98,0.000354741,0.020687055,"0.0,0.0,0.23,0.0,0.0","0.0,0.152,0.406,0.13,0.582,0.0,0.0",-0.135
A3_ss,13241,ENSG00000087470.21,DNM1L,chr12,+,"108,108,74,247,24","16,24,13,7,10","27,185,281,73,185,117,56","4,1,6,3,12,8,4",497,98,0.000352985,0.020687055,"0.571,0.47,0.529,0.874,0.321","0.571,0.973,0.902,0.828,0.752,0.743,0.734",-0.233
A3_ss,14540,ENSG00000215788.11,TNFRSF25,chr1,-,"20,60,31,8,19","6,1,2,2,0","7,2,2,2,6,8,22","1,1,2,2,4,5,5",255,98,0.000355088,0.020687055,"0.562,0.958,0.856,0.606,1.0","0.729,0.435,0.278,0.278,0.366,0.381,0.628",0.354
A3_ss,21148,ENSG00000147813.16,NAPRT,chr8,-,"154,122,232,168,194","0,3,0,3,4","114,124,74,94,112,207,135","2,3,2,2,4,7,11",543,98,0.000358035,0.020753378,"1.0,0.88,1.0,0.91,0.897","0.911,0.882,0.87,0.895,0.835,0.842,0.689",0.091
A3_ss,2930,ENSG00000167965.18,MLST8,chr16,+,"239,249,218,380,187","16,33,7,12,12","207,322,278,222,382,000,000","9,14,9,4,13,5,6",338,98,0.000371267,0.021412197,"0.812,0.686,0.9,0.902,0.819","0.87,0.87,0.9,0.941,0.895,0.947,0.93",-0.084
A3_ss,7417,ENSG00000143537.14,ADAM15,chr1,+,"6,5,2,4,0","29,21,12,17,6","3,1,2,0,0,0,0","8,12,14,2,17,22,5",252,98,0.000374208,0.021473906,"0.074,0.085,0.061,0.084,0.0","0.127,0.031,0.053,0.0,0.0,0.0,0.0",0.031
A3_ss,3545,ENSG00000140365.16,COMMD4,chr15,+,"10,11,5,5,0","64,33,44,107,21","3,4,3,0,5,0,6","77,83,60,51,43,77,91",168,98,0.000415025,0.023609191,"0.084,0.163,0.062,0.027,0.0","0.022,0.027,0.028,0.0,0.064,0.0,0.037",0.042
A3_ss,12860,ENSG00000291233.2,ENSG00000291233,chr1,-,"682,387,468,530,228","8,17,3,15,8","89,362,75,439,373,442,112","9,20,31,11,11,24,8",1840,98,0.000415532,0.023609191,"0.82,0.548,0.893,0.653,0.603","0.345,0.491,0.114,0.68,0.644,0.495,0.427",0.247
A3_ss,10094,ENSG00000274020.6,LINC01138,chr1,-,"68,82,83,61,65","0,0,1,3,0","51,83,50,29,68,74,26","0,5,2,0,1,0,8",694,98,0.000421785,0.023846416,"1.0,1.0,0.921,0.742,1.0","1.0,0.701,0.779,1.0,0.906,1.0,0.315",0.118
A3_ss,13559,ENSG00000187049.11,TMEM216,chr11,+,"8,27,12,11,21","22,19,0,3,0","22,11,6,7,8,11,9","0,0,0,9,0,0,0",107,98,0.000425995,0.023966386,"0.25,0.566,1.0,0.771,1.0","1.0,1.0,1.0,0.416,1.0,1.0,1.0",-0.199
A3_ss,4501,ENSG00000175061.21,SNHG29,chr17,+,"34,64,22,20,19","141,014,427,711,221,000","10,21,28,12,24,26,15","11,511,037,925,731,100,000,000,000",172,98,0.000428328,0.023980079,"0.014,0.025,0.016,0.009,0.017","0.005,0.011,0.017,0.009,0.01,0.01,0.008",0.006
A3_ss,278,ENSG00000005302.19,MSL3,chrX,+,"44,31,80,30,25","57,47,60,58,11","25,38,41,12,28,27,17","33,70,86,22,57,65,16",1710,98,0.000450722,0.025111318,"0.042,0.036,0.071,0.029,0.115","0.042,0.03,0.027,0.03,0.027,0.023,0.057",0.025
A3_ss,12904,ENSG00000126214.22,KLC1,chr14,+,"94,118,108,117,26","127,088,210,712,171,000","20,113,120,97,97,61,79","756,219,118,161,232,000,000,000,000",173,98,0.000466616,0.025871288,"0.04,0.07,0.054,0.03,0.036","0.015,0.028,0.036,0.043,0.041,0.028,0.037",0.013
A3_ss,19421,ENSG00000119977.22,TCTN3,chr10,-,"35,41,18,50,9","6,1,5,3,1","11,32,40,18,24,36,5","0,2,2,0,2,0,1",113,98,0.000471363,0.026008793,"0.835,0.973,0.757,0.935,0.886","1.0,0.933,0.945,1.0,0.912,1.0,0.813",-0.066
A3_ss,11934,ENSG00000164066.13,INTU,chr4,+,"24,37,13,6,3","1,3,0,0,0","2,10,6,8,2,5,4","0,2,6,0,2,6,0",2334,98,0.000480297,0.026374961,"0.502,0.341,1.0,1.0,1.0","1.0,0.174,0.04,1.0,0.04,0.034,1.0",0.299
A3_ss,11794,ENSG00000126705.15,AHDC1,chr1,-,"28,15,28,19,11","47,36,25,25,22","1,8,10,1,13,13,11","23,22,22,11,39,19,50",203,98,0.000489155,0.026733498,"0.223,0.167,0.351,0.268,0.194","0.021,0.149,0.18,0.042,0.139,0.248,0.096",0.116
A3_ss,6203,ENSG00000133794.20,BMAL1,chr11,+,"4,12,9,13,5","49,85,25,54,22","2,6,5,5,4,3,0","31,85,53,29,52,52,16",113,98,0.00049199,0.026761005,"0.066,0.109,0.238,0.173,0.165","0.053,0.058,0.076,0.13,0.063,0.048,0.0",0.089
A3_ss,7269,ENSG00000185619.19,PCGF3,chr4,+,"3,8,6,5,4","0,1,0,0,0","1,23,3,3,3,4,8","0,7,4,0,3,0,0",142,98,0.000499815,0.027058381,"1.0,0.847,1.0,1.0,1.0","1.0,0.694,0.341,1.0,0.408,1.0,1.0",0.192
A3_ss,8684,ENSG00000127054.22,INTS11,chr1,-,"28,43,28,14,11","91,91,84,163,26","2,19,6,12,17,5,12","34,85,64,49,102,70,54",282,98,0.000536456,0.028678239,"0.097,0.141,0.104,0.029,0.128","0.02,0.072,0.032,0.078,0.055,0.024,0.072",0.049
A3_ss,17947,ENSG00000118194.22,TNNT2,chr1,-,"160,80,82,166,40","2,6,7,10,1","84,151,124,135,74,96,115","12,19,15,12,10,4,8",101,98,0.000539732,0.028678239,"0.987,0.928,0.919,0.942,0.975","0.872,0.885,0.889,0.916,0.878,0.959,0.933",0.046
A3_ss,20473,ENSG00000158815.11,FGF17,chr8,+,"12,9,16,3,4","3,4,2,0,7","2,6,2,0,3,3,6","0,2,2,1,0,0,0",131,98,0.00053875,0.028678239,"0.75,0.627,0.857,1.0,0.299","1.0,0.692,0.428,0.0,1.0,1.0,1.0",-0.025
A3_ss,22103,ENSG00000165699.16,TSC1,chr9,-,"7,9,8,11,6","3,14,5,10,9","6,4,15,4,22,2,6","0,1,5,0,9,2,1",101,98,0.000533355,0.028678239,"0.694,0.384,0.608,0.516,0.393","1.0,0.795,0.744,1.0,0.703,0.492,0.853",-0.279
A3_ss,19848,ENSG00000087077.14,TRIP6,chr7,+,"27,33,45,28,22","0,3,0,1,1","24,23,16,10,15,34,27","1,6,0,0,2,3,4",148,98,0.000544761,0.028812094,"1.0,0.879,1.0,0.949,0.936","0.941,0.717,1.0,1.0,0.832,0.882,0.817",0.069
A3_ss,5777,ENSG00000286369.3,ENSG00000286369,chr11,+,"8,7,1,5,2","0,2,0,2,0","2,6,5,0,2,7,2","2,1,0,2,1,4,1",263,98,0.000551719,0.029046255,"1.0,0.566,1.0,0.482,1.0","0.271,0.691,1.0,0.0,0.427,0.395,0.427",0.351
A3_ss,14018,ENSG00000154429.11,CCSAP,chr1,-,"6,4,6,4,2","22,8,6,28,4","0,0,1,2,5,0,4","6,13,32,14,41,5,7",650,98,0.000579193,0.030353431,"0.039,0.07,0.131,0.021,0.07","0.0,0.0,0.005,0.021,0.018,0.0,0.079",0.049
A3_ss,8037,ENSG00000090097.22,PCBP4,chr3,-,"83,79,93,180,65","8,6,4,10,2","141,124,73,66,189,132,135","19,15,5,5,25,19,14",103,98,0.000587635,0.030655853,"0.908,0.926,0.957,0.945,0.969","0.876,0.887,0.933,0.926,0.878,0.869,0.902",0.045
A3_ss,11565,ENSG00000117682.18,DHDDS,chr1,+,"14,6,24,35,6","0,3,3,1,0","10,42,12,34,10,18,10","0,1,0,0,0,3,0",1207,98,0.000608519,0.031601711,"1.0,0.14,0.394,0.74,1.0","1.0,0.773,1.0,1.0,1.0,0.328,1.0",-0.217
A3_ss,9785,ENSG00000185627.19,PSMD13,chr11,+,"112,131,91,197,23","1,0,0,4,0","51,149,123,59,87,82,54","2,2,5,1,8,0,2",218,98,0.000619875,0.03190269,"0.981,1.0,1.0,0.957,1.0","0.92,0.971,0.917,0.964,0.83,1.0,0.924",0.055
A3_ss,16690,ENSG00000247828.11,TMEM161B-DT,chr5,+,"30,6,10,21,14","2,1,0,1,0","38,40,16,19,18,50,38","6,6,2,3,5,2,0",101,98,0.000619627,0.03190269,"0.936,0.853,1.0,0.953,1.0","0.86,0.866,0.886,0.86,0.777,0.96,1.0",0.061
A3_ss,1959,ENSG00000136490.9,LIMD2,chr17,-,"6,3,3,5,1","6,5,5,12,9","2,3,0,1,0,2,3","10,9,9,8,23,9,9",145,98,0.000643593,0.032397002,"0.403,0.289,0.289,0.22,0.07","0.119,0.184,0.0,0.078,0.0,0.131,0.184",0.155
A3_ss,4042,ENSG00000100401.21,RANGAP1,chr22,-,"31,88,34,9,21","17,28,28,16,5","3,13,11,4,42,21,10","12,40,30,5,37,15,20",228,98,0.000638982,0.032397002,"0.439,0.575,0.343,0.195,0.644","0.097,0.123,0.136,0.256,0.328,0.376,0.177",0.226
A3_ss,9787,ENSG00000147421.18,HMBOX1,chr8,+,"14,4,4,7,1","6,4,2,0,1","1,4,5,4,7,5,4","2,1,0,2,1,0,0",101,98,0.000638764,0.032397002,"0.694,0.492,0.66,1.0,0.492","0.327,0.795,1.0,0.66,0.872,1.0,1.0",-0.14
A3_ss,11576,ENSG00000126217.22,MCF2L,chr13,+,"16,29,12,7,6","55,48,32,88,15","3,14,17,3,17,22,1","37,97,50,67,99,115,65",186,98,0.000643231,0.032397002,"0.133,0.241,0.165,0.04,0.174","0.041,0.071,0.152,0.023,0.083,0.092,0.008",0.083
A3_ss,11802,ENSG00000079432.9,CIC,chr19,+,"120,93,88,153,62","36,38,24,22,12","71,71,71,77,83,158,150","10,9,11,12,14,18,25",101,98,0.000636153,0.032397002,"0.764,0.704,0.781,0.871,0.834","0.873,0.884,0.862,0.862,0.852,0.895,0.853",-0.078
A3_ss,4830,ENSG00000182199.11,SHMT2,chr12,+,"7,13,4,3,5","102,60,70,66,37","4,0,0,1,1,4,4","35,66,82,29,62,44,28",126,98,0.000654529,0.032803606,"0.051,0.144,0.043,0.034,0.095","0.082,0.0,0.0,0.026,0.012,0.066,0.1",0.033
A3_ss,747,ENSG00000197183.15,NOL4L,chr20,-,"4,5,1,2,0","5,24,8,5,6","0,3,1,0,2,0,0","9,15,9,10,8,8,10",115,98,0.000660571,0.032962513,"0.405,0.151,0.096,0.254,0.0","0.0,0.146,0.086,0.0,0.176,0.0,0.0",0.123
A3_ss,12085,ENSG00000111912.20,NCOA7,chr6,+,"4,8,0,0,2","41,23,18,54,21","0,2,0,0,2,0,1","8,53,121,15,126,13,26",131,98,0.000675977,0.03344801,"0.068,0.206,0.0,0.0,0.067","0.0,0.027,0.0,0.0,0.012,0.0,0.028",0.059
A3_ss,15947,ENSG00000054654.20,SYNE2,chr14,+,"20,16,6,5,6","11,8,13,18,10","3,2,4,1,6,5,2","8,8,19,6,24,11,12",140,98,0.00067613,0.03344801,"0.56,0.583,0.244,0.163,0.296","0.208,0.149,0.128,0.104,0.149,0.241,0.104",0.214
A3_ss,15795,ENSG00000162869.16,PPP1R21,chr2,+,"2,2,0,5,2","80,50,50,70,13","1,2,12,0,7,6,7","23,44,88,19,48,35,34",137,98,0.00068074,0.03347545,"0.018,0.028,0.0,0.049,0.099","0.03,0.031,0.089,0.0,0.094,0.109,0.128",-0.03
A3_ss,22733,ENSG00000293478.2,GFOD3P,chr1,-,"1,0,1,7,1","7,8,2,7,5","4,2,5,3,8,12,3","1,5,2,2,2,7,8",101,98,0.000682518,0.03347545,"0.122,0.0,0.327,0.492,0.163","0.795,0.28,0.708,0.593,0.795,0.625,0.267",-0.36
A3_ss,20079,ENSG00000102977.18,ACD,chr16,-,"2,8,11,1,14","54,34,75,94,70","4,0,3,2,11,2,2","71,77,50,65,61,125,81",115,98,0.000688033,0.03360236,"0.031,0.167,0.111,0.009,0.146","0.046,0.0,0.049,0.026,0.133,0.013,0.021",0.052
A3_ss,4235,ENSG00000120699.14,EXOSC8,chr13,+,"2,5,2,2,2","15,23,13,69,4","0,0,0,0,2,0,0","21,22,25,17,34,55,14",137,98,0.000693375,0.033719769,"0.087,0.135,0.099,0.02,0.263","0.0,0.0,0.0,0.0,0.04,0.0,0.0",0.115
A3_ss,6937,ENSG00000111344.12,RASAL1,chr12,-,"4,11,8,6,0","39,40,28,78,10","3,6,1,0,0,0,2","25,45,43,11,40,24,40",452,98,0.000697405,0.033772664,"0.022,0.056,0.058,0.016,0.0","0.025,0.028,0.005,0.0,0.0,0.0,0.011",0.021
A3_ss,14528,ENSG00000127914.19,AKAP9,chr7,+,"16,8,7,0,2","9,5,5,22,5","0,5,4,4,2,3,0","3,20,27,1,31,9,1",521,98,0.000709128,0.034168453,"0.251,0.231,0.208,0.0,0.07","0.0,0.045,0.027,0.429,0.012,0.059,0.0",0.07
A3_ss,18885,ENSG00000105705.16,SUGP1,chr19,-,"24,13,8,1,13","48,21,26,53,3","2,7,9,1,9,3,2","20,34,76,29,44,30,27",294,98,0.000711533,0.034168453,"0.143,0.171,0.093,0.006,0.591","0.032,0.064,0.038,0.011,0.064,0.032,0.024",0.163
A3_ss,12893,ENSG00000066136.21,NFYC,chr1,+,"46,58,24,72,11","147,121,114,200,83","22,35,30,25,32,29,28","115,155,176,112,137,000,000",410,98,0.000734409,0.035120036,"0.07,0.103,0.048,0.079,0.031","0.044,0.051,0.039,0.051,0.053,0.04,0.051",0.019
A3_ss,2262,ENSG00000125912.11,NCLN,chr19,+,"4,3,10,3,0","45,28,43,77,29","0,0,0,1,2,1,4","42,49,37,14,60,54,33",205,98,0.000746928,0.035423538,"0.041,0.049,0.1,0.018,0.0","0.0,0.0,0.0,0.033,0.016,0.009,0.055",0.025
A3_ss,21228,ENSG00000205593.12,DENND6B,chr22,-,"9,12,9,21,1","0,0,1,2,0","6,5,8,8,5,9,7","0,1,1,3,0,4,2",184,98,0.000745074,0.035423538,"1.0,1.0,0.827,0.848,1.0","1.0,0.727,0.81,0.587,1.0,0.545,0.651",0.175
A3_ss,8695,ENSG00000109736.15,MFSD10,chr4,-,"47,62,55,76,31","1,0,1,2,0","36,63,57,27,49,40,40","4,4,2,1,0,4,3",130,98,0.000753745,0.035599729,"0.973,1.0,0.976,0.966,1.0","0.872,0.922,0.956,0.953,1.0,0.883,0.91",0.055
A3_ss,12911,ENSG00000241852.11,C8orf58,chr8,+,"7,0,3,10,5","1,1,0,10,0","0,2,4,1,0,2,1","4,3,1,3,2,1,0",122,98,0.000758485,0.035676795,"0.849,0.0,1.0,0.445,1.0","0.0,0.349,0.763,0.211,0.0,0.616,1.0",0.239
A3_ss,10175,ENSG00000171680.23,PLEKHG5,chr1,-,"4,5,12,16,3","0,1,2,1,0","6,12,8,20,7,4,6","0,5,0,1,0,5,4",103,98,0.000765701,0.035869178,"1.0,0.826,0.851,0.938,1.0","1.0,0.695,1.0,0.95,1.0,0.432,0.588",0.114
A3_ss,18227,ENSG00000100425.20,BRD1,chr22,-,"42,50,31,30,16","9,4,7,19,6","11,11,14,10,36,28,22","5,11,10,7,22,31,11",491,98,0.000792716,0.03698375,"0.482,0.714,0.469,0.24,0.347","0.305,0.166,0.218,0.222,0.246,0.153,0.285",0.223
A3_ss,8672,ENSG00000110080.20,ST3GAL4,chr11,+,"6,17,10,12,4","54,66,78,149,63","3,6,7,4,3,4,2","62,88,57,62,81,111,45",273,98,0.000801145,0.037225665,"0.038,0.085,0.044,0.028,0.022","0.017,0.024,0.042,0.023,0.013,0.013,0.016",0.022
A3_ss,8029,ENSG00000148343.19,MIGA2,chr9,+,"7,8,3,3,0","44,24,34,85,12","0,0,2,0,3,1,1","21,53,51,25,63,37,35",277,98,0.000809018,0.037439901,"0.053,0.105,0.03,0.012,0.0","0.0,0.0,0.014,0.0,0.017,0.009,0.01",0.033
A3_ss,4492,ENSG00000175061.21,SNHG29,chr17,+,"44,45,25,26,30","94,98,47,87,30","8,31,27,16,25,31,22","47,90,94,64,94,108,74",147,98,0.0008366,0.038274884,"0.238,0.234,0.262,0.166,0.4","0.102,0.187,0.161,0.143,0.151,0.161,0.165",0.107
A3_ss,13375,ENSG00000234545.8,FAM133B,chr7,-,"40,24,16,60,9","0,4,6,4,2","15,58,37,26,49,23,15","0,0,2,1,5,1,0",139,98,0.000835363,0.038274884,"1.0,0.809,0.653,0.914,0.76","1.0,1.0,0.929,0.948,0.874,0.942,1.0",-0.129
A3_ss,15765,ENSG00000291176.2,ENSG00000291176,chr2,+,"36,36,16,37,21","0,0,0,2,1","28,30,11,20,35,75,22","0,4,0,4,2,3,2",176,98,0.000837065,0.038274884,"1.0,1.0,1.0,0.912,0.921","1.0,0.807,1.0,0.736,0.907,0.933,0.86",0.075
A3_ss,8537,ENSG00000142920.18,AZIN2,chr1,+,"9,0,0,7,1","75,31,34,83,17","0,1,3,2,0,0,0","18,86,69,20,36,36,14",135,98,0.000848494,0.038643518,"0.08,0.0,0.0,0.058,0.041","0.0,0.008,0.031,0.068,0.0,0.0,0.0",0.021
A3_ss,21991,ENSG00000148180.22,GSN,chr9,+,"10,21,13,6,6","28,24,35,88,7","2,4,6,0,20,2,5","28,51,40,4,90,58,10",137,98,0.000856945,0.038874142,"0.203,0.385,0.21,0.047,0.38","0.049,0.053,0.097,0.0,0.137,0.024,0.263",0.156
A3_ss,11435,ENSG00000128694.12,OSGEPL1,chr2,-,"39,28,51,40,32","0,0,1,8,0","10,40,28,19,34,26,26","2,4,5,2,3,2,10",261,98,0.000863084,0.038998483,"1.0,1.0,0.95,0.652,1.0","0.652,0.79,0.678,0.781,0.81,0.83,0.494",0.201
A3_ss,1404,ENSG00000095059.17,DHPS,chr19,-,"8,16,12,3,0","187,139,120,300,40","5,3,1,0,8,2,2","113,184,190,122,218,158,99",206,98,0.000885593,0.039548449,"0.02,0.052,0.045,0.005,0.0","0.021,0.008,0.002,0.0,0.017,0.006,0.01",0.015
A3_ss,16142,ENSG00000114626.18,ABTB1,chr3,+,"220,142,181,299,68","1,2,3,6,0","94,307,208,110,203,100,000","16,2,5,4,5,6,4",299,98,0.000882988,0.039548449,"0.986,0.959,0.952,0.942,1.0","0.658,0.981,0.932,0.9,0.93,0.904,0.938",0.076
A3_ss,17001,ENSG00000076706.17,MCAM,chr11,-,"43,18,74,60,23","0,0,1,27,1","27,54,74,41,58,74,24","12,19,15,2,16,11,5",380,98,0.000881648,0.039548449,"1.0,1.0,0.95,0.364,0.856","0.367,0.423,0.56,0.841,0.483,0.634,0.553",0.282
A3_ss,11125,ENSG00000185090.15,MANEAL,chr1,+,"145,76,64,241,26","7,2,6,23,0","32,144,200,48,126,90,56","7,16,23,5,17,16,13",375,98,0.00089862,0.03997466,"0.844,0.909,0.736,0.733,1.0","0.544,0.702,0.694,0.715,0.66,0.595,0.53",0.21
A3_ss,3236,ENSG00000156642.17,NPTN,chr15,-,"132,120,95,196,15","607,359,317,1146,72","53,154,162,93,138,118,29","2,311,152,942,485,830,000,000",110,98,0.000905163,0.040110275,"0.162,0.229,0.211,0.132,0.157","0.17,0.106,0.133,0.146,0.128,0.167,0.107",0.041
A3_ss,5854,ENSG00000174669.12,SLC29A2,chr11,-,"12,7,9,19,7","2,2,5,4,0","11,27,18,9,15,22,22","0,0,0,0,6,0,3",138,98,0.000908971,0.040124065,"0.81,0.713,0.561,0.771,1.0","1.0,1.0,1.0,1.0,0.64,1.0,0.839",-0.155
A3_ss,12746,ENSG00000133460.20,SLC2A11,chr22,+,"0,0,1,2,0","6,10,4,12,4","1,1,1,0,0,5,6","3,7,4,6,9,7,3",134,98,0.000917664,0.040352599,"0.0,0.0,0.155,0.109,0.0","0.196,0.095,0.155,0.0,0.0,0.343,0.594",-0.145
A3_ss,15811,ENSG00000135624.17,CCT7,chr2,+,"189,163,120,243,34","12,9,7,10,0","83,174,196,75,205,122,46","1,4,9,0,2,4,1",140,98,0.000922173,0.040396122,"0.917,0.927,0.923,0.944,1.0","0.983,0.968,0.938,1.0,0.986,0.955,0.97",-0.029
A3_ss,3174,ENSG00000140395.9,SKIC8,chr15,-,"28,48,23,20,15","85,115,87,207,53","10,29,24,13,29,26,13","102,179,113,144,110,000,000",483,98,0.000943359,0.040919543,"0.063,0.078,0.051,0.019,0.054","0.02,0.032,0.041,0.018,0.051,0.031,0.022",0.022
A3_ss,8061,ENSG00000186792.17,HYAL3,chr3,-,"150,163,154,192,30","0,4,0,2,0","96,228,142,109,143,96,76","4,9,0,2,6,2,0",864,98,0.00094184,0.040919543,"1.0,0.822,1.0,0.916,1.0","0.731,0.742,1.0,0.861,0.73,0.845,1.0",0.103
A3_ss,16024,ENSG00000134222.16,PSRC1,chr1,-,"7,2,11,3,2","0,0,0,0,1","0,3,2,5,3,12,5","3,4,0,0,2,0,2",103,98,0.000944818,0.040919543,"1.0,1.0,1.0,1.0,0.656","0.0,0.416,1.0,1.0,0.588,1.0,0.704",0.259
A3_ss,1761,ENSG00000082397.18,EPB41L3,chr18,-,"244,200,161,368,12","55,32,30,79,2","89,257,424,87,318,173,56","31,85,102,29,95,48,14",152,98,0.000965828,0.041616224,"0.741,0.801,0.776,0.75,0.795","0.649,0.661,0.728,0.659,0.683,0.699,0.721",0.087
A3_ss,15767,ENSG00000291176.2,ENSG00000291176,chr2,+,"31,27,15,30,22","0,0,0,2,1","25,25,12,19,31,63,23","0,4,0,4,2,3,2",155,98,0.000970066,0.041616224,"1.0,1.0,1.0,0.905,0.933","1.0,0.798,1.0,0.75,0.907,0.93,0.879",0.073
A3_ss,19388,ENSG00000106078.19,COBL,chr7,-,"125,127,91,188,97","10,4,8,10,5","77,151,124,59,267,154,56","8,17,9,4,34,20,12",239,98,0.000971783,0.041616224,"0.837,0.929,0.823,0.885,0.888","0.798,0.785,0.85,0.858,0.763,0.759,0.657",0.091
A3_ss,2292,ENSG00000141499.18,WRAP53,chr17,+,"5,4,4,0,4","18,7,11,17,4","0,0,2,0,0,1,3","7,9,13,12,15,20,17",563,98,0.000977236,0.041641074,"0.046,0.09,0.06,0.0,0.148","0.0,0.0,0.026,0.0,0.0,0.009,0.03",0.06
A3_ss,7015,ENSG00000077152.12,UBE2T,chr1,-,"74,56,73,96,9","4,1,1,3,0","37,74,74,43,52,20,30","6,4,6,8,2,4,0",340,98,0.000979619,0.041641074,"0.842,0.942,0.955,0.902,1.0","0.64,0.842,0.78,0.608,0.882,0.59,1.0",0.165
A3_ss,8679,ENSG00000135905.21,DOCK10,chr2,-,"9,4,11,1,2","2,0,0,3,0","0,12,12,0,20,6,0","1,6,5,2,5,3,1",125,98,0.00102917,0.04358592,"0.779,1.0,1.0,0.207,1.0","0.0,0.611,0.653,0.0,0.758,0.611,0.0",0.421
A3_ss,6943,ENSG00000182196.14,ARL6IP4,chr12,+,"122,127,88,116,115","438,387,351,404,180","83,116,22,61,115,130,80","266,399,317,288,424,000,000",122,98,0.001037152,0.043762458,"0.183,0.209,0.168,0.187,0.339","0.2,0.189,0.053,0.145,0.179,0.218,0.088",0.064
A3_ss,20099,ENSG00000175634.15,RPS6KB2,chr11,+,"28,23,50,41,25","1,3,2,16,1","27,27,17,19,36,31,43","3,11,13,10,12,12,10",312,98,0.001043201,0.043856474,"0.898,0.707,0.887,0.446,0.887","0.739,0.435,0.291,0.374,0.485,0.448,0.575",0.287
